"x","y","group"
-93.6702,33.3787,"37_2_1"
-93.6737,33.3742,"37_2_1"
-93.699,33.3721,"37_2_1"
-93.709,33.3512,"37_2_1"
-93.7079,33.3421,"37_2_1"
-93.6799,33.3401,"37_2_1"
-93.6656,33.3322,"37_2_1"
-93.669,33.3216,"37_2_1"
-93.6922,33.3193,"37_2_1"
-93.6994,33.3126,"37_2_1"
-93.6831,33.2961,"37_2_1"
-93.6835,33.2832,"37_2_1"
-93.702,33.2742,"37_2_1"
-93.7183,33.29,"37_2_1"
-93.7306,33.2774,"37_2_1"
-93.7264,33.2684,"37_2_1"
-93.7056,33.2575,"37_2_1"
-93.702,33.2502,"37_2_1"
-93.7025,33.2458,"37_2_1"
-93.7265,33.2352,"37_2_1"
-93.7279,33.2217,"37_2_1"
-93.6991,33.2275,"37_2_1"
-93.739,33.2107,"37_2_1"
-93.7456,33.1988,"37_2_1"
-93.7365,33.1857,"37_2_1"
-93.7331,33.1874,"37_2_1"
-93.7239,33.1794,"37_2_1"
-93.7285,33.1702,"37_2_1"
-93.7506,33.1837,"37_2_1"
-93.7616,33.1805,"37_2_1"
-93.7597,33.168,"37_2_1"
-93.7377,33.1667,"37_2_1"
-93.7318,33.1621,"37_2_1"
-93.7341,33.1556,"37_2_1"
-93.7401,33.1535,"37_2_1"
-93.7579,33.1651,"37_2_1"
-93.7731,33.1657,"37_2_1"
-93.7773,33.1581,"37_2_1"
-93.7738,33.1411,"37_2_1"
-93.7803,33.1403,"37_2_1"
-93.7861,33.1443,"37_2_1"
-93.7882,33.1606,"37_2_1"
-93.797,33.1652,"37_2_1"
-93.8172,33.1579,"37_2_1"
-93.8293,33.1479,"37_2_1"
-93.8501,33.1453,"37_2_1"
-93.8557,33.1251,"37_2_1"
-93.8545,33.1029,"37_2_1"
-93.8583,33.0896,"37_2_1"
-93.8612,33.0923,"37_2_1"
-93.8285,33.0595,"37_2_1"
-93.8305,33.0387,"37_2_1"
-93.8297,33.036,"37_2_1"
-93.8278,33.033,"37_2_1"
-93.8048,33.0194,"37_2_1"
-93.4906,33.0189,"37_2_1"
-93.4818,33.26,"37_2_1"
-93.442,33.2582,"37_2_1"
-93.437,33.2653,"37_2_1"
-93.4328,33.2763,"37_2_1"
-93.4361,33.2895,"37_2_1"
-93.4229,33.3024,"37_2_1"
-93.4291,33.3158,"37_2_1"
-93.4104,33.3525,"37_2_1"
-93.413,33.3622,"37_2_1"
-93.402,33.3738,"37_2_1"
-93.3963,33.3993,"37_2_1"
-93.3891,33.4039,"37_2_1"
-93.3767,33.4331,"37_2_1"
-93.3655,33.4445,"37_2_1"
-93.484,33.4472,"37_2_1"
-93.4831,33.4762,"37_2_1"
-93.7198,33.4819,"37_2_1"
-93.8231,33.1521,"37_2_2"
-93.816,33.1343,"37_2_2"
-93.8281,33.1479,"37_2_2"
-93.8231,33.1521,"37_2_2"
-93.8201,33.0297,"37_2_3"
-93.8298,33.0371,"37_2_3"
-93.8296,33.0463,"37_2_3"
-93.8291,33.0479,"37_2_3"
-93.8275,33.0497,"37_2_3"
-93.8294,33.0374,"37_2_3"
-93.8201,33.0297,"37_2_3"
-93.8055,33.0263,"37_2_4"
-93.8054,33.0266,"37_2_4"
-93.8053,33.0263,"37_2_4"
-93.8055,33.0263,"37_2_4"
-93.8058,33.0259,"37_2_5"
-93.8052,33.026,"37_2_5"
-93.8048,33.0254,"37_2_5"
-93.8058,33.0259,"37_2_5"
-93.8064,33.0228,"37_2_6"
-93.8061,33.0235,"37_2_6"
-93.8056,33.0225,"37_2_6"
-93.8064,33.0228,"37_2_6"
-91.2681,36.2436,"38_1_1"
-91.3315,36.2449,"38_1_1"
-91.3324,36.231,"38_1_1"
-91.3498,36.231,"38_1_1"
-91.3576,35.8906,"38_1_1"
-91.1389,35.89,"38_1_1"
-90.8728,35.8809,"38_1_1"
-90.8722,35.9244,"38_1_1"
-90.8603,35.9252,"38_1_1"
-90.866,35.9412,"38_1_1"
-90.8604,35.9449,"38_1_1"
-90.8648,35.9473,"38_1_1"
-90.8571,35.9501,"38_1_1"
-90.8616,35.9554,"38_1_1"
-90.8511,35.9638,"38_1_1"
-90.8522,35.9713,"38_1_1"
-90.8438,35.9736,"38_1_1"
-90.8487,35.9779,"38_1_1"
-90.8411,35.9801,"38_1_1"
-90.846,35.9883,"38_1_1"
-90.8579,35.9902,"38_1_1"
-90.8603,35.9955,"38_1_1"
-90.8535,35.9955,"38_1_1"
-90.8551,36.0022,"38_1_1"
-90.8378,36.0226,"38_1_1"
-90.8403,36.0378,"38_1_1"
-90.8248,36.0565,"38_1_1"
-90.8219,36.0782,"38_1_1"
-90.8047,36.0878,"38_1_1"
-90.7945,36.0881,"38_1_1"
-90.7897,36.1007,"38_1_1"
-90.7711,36.1084,"38_1_1"
-90.7717,36.1233,"38_1_1"
-90.7475,36.1491,"38_1_1"
-91.0452,36.1514,"38_1_1"
-91.0485,36.1476,"38_1_1"
-91.052,36.1529,"38_1_1"
-91.0649,36.1432,"38_1_1"
-91.0636,36.119,"38_1_1"
-91.073,36.1148,"38_1_1"
-91.0811,36.1216,"38_1_1"
-91.0719,36.1266,"38_1_1"
-91.0789,36.1255,"38_1_1"
-91.0862,36.1327,"38_1_1"
-91.0829,36.151,"38_1_1"
-91.1192,36.1538,"38_1_1"
-91.1257,36.1605,"38_1_1"
-91.1328,36.1605,"38_1_1"
-91.135,36.1673,"38_1_1"
-91.1448,36.1699,"38_1_1"
-91.1485,36.178,"38_1_1"
-91.1441,36.1815,"38_1_1"
-91.1572,36.1903,"38_1_1"
-91.161,36.205,"38_1_1"
-91.1861,36.2064,"38_1_1"
-91.1953,36.2128,"38_1_1"
-91.1972,36.2206,"38_1_1"
-91.2045,36.2186,"38_1_1"
-91.2264,36.2247,"38_1_1"
-91.2346,36.2422,"38_1_1"
-91.242,36.2257,"38_1_1"
-91.2407,36.2577,"38_1_1"
-91.2589,36.2579,"38_1_1"
-91.2594,36.2434,"38_1_1"
-91.2604,36.2435,"38_1_1"
-91.2681,36.2436,"38_1_1"
-91.2681,36.243,"38_1_2"
-91.268,36.2436,"38_1_2"
-91.2679,36.2422,"38_1_2"
-91.2681,36.243,"38_1_2"
-90.9253,34.9067,"39_1_1"
-91.0992,34.9118,"39_1_1"
-91.1026,34.7349,"39_1_1"
-91.0493,34.7341,"39_1_1"
-91.0519,34.6457,"39_1_1"
-90.5832,34.6414,"39_1_1"
-90.5884,34.671,"39_1_1"
-90.5787,34.6838,"39_1_1"
-90.5556,34.6979,"39_1_1"
-90.5417,34.6875,"39_1_1"
-90.5378,34.6741,"39_1_1"
-90.5526,34.6597,"39_1_1"
-90.5541,34.6409,"39_1_1"
-90.5468,34.6311,"39_1_1"
-90.5322,34.6275,"39_1_1"
-90.5081,34.6367,"39_1_1"
-90.466,34.6743,"39_1_1"
-90.4629,34.6891,"39_1_1"
-90.4712,34.6991,"39_1_1"
-90.539,34.6988,"39_1_1"
-90.5631,34.7185,"39_1_1"
-90.5672,34.7335,"39_1_1"
-90.5599,34.7408,"39_1_1"
-90.5364,34.7483,"39_1_1"
-90.5476,34.7846,"39_1_1"
-90.5385,34.7972,"39_1_1"
-90.5222,34.8023,"39_1_1"
-90.5147,34.8018,"39_1_1"
-90.501,34.7712,"39_1_1"
-90.5245,34.7514,"39_1_1"
-90.52,34.7317,"39_1_1"
-90.4889,34.7237,"39_1_1"
-90.4699,34.727,"39_1_1"
-90.455,34.7356,"39_1_1"
-90.4518,34.7501,"39_1_1"
-90.4746,34.7932,"39_1_1"
-90.4568,34.8227,"39_1_1"
-90.4831,34.8598,"39_1_1"
-90.4846,34.8751,"39_1_1"
-90.4799,34.8833,"39_1_1"
-90.4662,34.891,"39_1_1"
-90.4413,34.8863,"39_1_1"
-90.4293,34.8686,"39_1_1"
-90.4287,34.8414,"39_1_1"
-90.4224,34.8337,"39_1_1"
-90.408,34.833,"39_1_1"
-90.4085,34.9041,"39_1_1"
-90.9253,34.9067,"39_1_1"
-91.6212,34.1282,"40_1_1"
-91.6954,34.1714,"40_1_1"
-91.7273,34.1741,"40_1_1"
-91.7266,34.0651,"40_1_1"
-91.7448,34.065,"40_1_1"
-91.745,34.094,"40_1_1"
-91.9536,34.0934,"40_1_1"
-91.9531,33.9772,"40_1_1"
-91.9764,33.9773,"40_1_1"
-91.976,33.7917,"40_1_1"
-91.6637,33.7922,"40_1_1"
-91.5573,33.7834,"40_1_1"
-91.5487,33.9768,"40_1_1"
-91.4657,33.9758,"40_1_1"
-91.4652,34.0048,"40_1_1"
-91.4451,34.0045,"40_1_1"
-91.4452,33.9991,"40_1_1"
-91.4222,33.9985,"40_1_1"
-91.4217,34.0145,"40_1_1"
-91.4358,34.0263,"40_1_1"
-91.4359,34.0684,"40_1_1"
-91.4492,34.0827,"40_1_1"
-91.4654,34.0855,"40_1_1"
-91.5032,34.0734,"40_1_1"
-91.5331,34.0992,"40_1_1"
-91.552,34.106,"40_1_1"
-91.5676,34.1028,"40_1_1"
-91.5848,34.0884,"40_1_1"
-91.6012,34.0877,"40_1_1"
-91.609,34.0957,"40_1_1"
-91.6065,34.1132,"40_1_1"
-91.5823,34.127,"40_1_1"
-91.5913,34.1336,"40_1_1"
-91.6212,34.1282,"40_1_1"
-94.4078,33.9451,"41_1_1"
-94.4222,33.9422,"41_1_1"
-94.4147,33.9368,"41_1_1"
-94.4138,33.9262,"41_1_1"
-94.4329,33.9322,"41_1_1"
-94.4494,33.9293,"41_1_1"
-94.4659,33.9445,"41_1_1"
-94.4773,33.9409,"41_1_1"
-94.4859,33.6379,"41_1_1"
-94.4661,33.6363,"41_1_1"
-94.4581,33.6453,"41_1_1"
-94.4482,33.6424,"41_1_1"
-94.4485,33.6345,"41_1_1"
-94.4627,33.6309,"41_1_1"
-94.4603,33.6244,"41_1_1"
-94.4527,33.6226,"41_1_1"
-94.4527,33.6174,"41_1_1"
-94.472,33.6027,"41_1_1"
-94.4631,33.5984,"41_1_1"
-94.4574,33.6004,"41_1_1"
-94.4532,33.5918,"41_1_1"
-94.4395,33.5942,"41_1_1"
-94.43,33.5911,"41_1_1"
-94.4119,33.5686,"41_1_1"
-94.3913,33.5715,"41_1_1"
-94.3846,33.5857,"41_1_1"
-94.3691,33.5852,"41_1_1"
-94.3687,33.5778,"41_1_1"
-94.3977,33.5552,"41_1_1"
-94.3925,33.5483,"41_1_1"
-94.3817,33.544,"41_1_1"
-94.3544,33.5436,"41_1_1"
-94.3474,33.5511,"41_1_1"
-94.3524,33.5622,"41_1_1"
-94.3417,33.568,"41_1_1"
-94.3312,33.553,"41_1_1"
-94.3213,33.549,"41_1_1"
-94.3122,33.5507,"41_1_1"
-94.2997,33.5748,"41_1_1"
-94.287,33.5824,"41_1_1"
-94.2806,33.5749,"41_1_1"
-94.2904,33.5679,"41_1_1"
-94.2909,33.5589,"41_1_1"
-94.2773,33.5573,"41_1_1"
-94.2571,33.5833,"41_1_1"
-94.2428,33.5897,"41_1_1"
-94.237,33.5874,"41_1_1"
-94.2368,33.5809,"41_1_1"
-94.2511,33.5653,"41_1_1"
-94.2509,33.5573,"41_1_1"
-94.2264,33.5529,"41_1_1"
-94.2056,33.5672,"41_1_1"
-94.1964,33.5551,"41_1_1"
-94.1899,33.5615,"41_1_1"
-94.1941,33.5735,"41_1_1"
-94.2016,33.5773,"41_1_1"
-94.2113,33.5738,"41_1_1"
-94.2172,33.5807,"41_1_1"
-94.1964,33.5813,"41_1_1"
-94.1839,33.5947,"41_1_1"
-94.1623,33.5889,"41_1_1"
-94.1568,33.5757,"41_1_1"
-94.1422,33.5814,"41_1_1"
-94.1515,33.5684,"41_1_1"
-94.1452,33.565,"41_1_1"
-94.1351,33.571,"41_1_1"
-94.1287,33.551,"41_1_1"
-94.1229,33.5531,"41_1_1"
-94.1209,33.5671,"41_1_1"
-94.0889,33.5753,"41_1_1"
-94.0727,33.5722,"41_1_1"
-94.0733,33.5848,"41_1_1"
-94.0668,33.5689,"41_1_1"
-94.0566,33.5678,"41_1_1"
-94.0556,33.5617,"41_1_1"
-94.071,33.5601,"41_1_1"
-94.0722,33.5539,"41_1_1"
-94.0619,33.5498,"41_1_1"
-94.0434,33.5518,"41_1_1"
-94.0234,33.5563,"41_1_1"
-94.0101,33.5651,"41_1_1"
-94.0002,33.5645,"41_1_1"
-93.9912,33.5561,"41_1_1"
-93.9989,33.5403,"41_1_1"
-93.9847,33.5338,"41_1_1"
-93.9715,33.5516,"41_1_1"
-93.9777,33.5759,"41_1_1"
-93.9741,33.5807,"41_1_1"
-93.963,33.5777,"41_1_1"
-93.9633,33.565,"41_1_1"
-93.954,33.5516,"41_1_1"
-93.9403,33.5475,"41_1_1"
-93.9347,33.5551,"41_1_1"
-93.9409,33.572,"41_1_1"
-93.9325,33.5818,"41_1_1"
-93.9188,33.5814,"41_1_1"
-93.9018,33.5694,"41_1_1"
-93.8954,33.5739,"41_1_1"
-93.8901,33.5924,"41_1_1"
-93.8752,33.5911,"41_1_1"
-93.8666,33.5952,"41_1_1"
-93.8663,33.6095,"41_1_1"
-93.8554,33.611,"41_1_1"
-93.8359,33.6029,"41_1_1"
-93.8245,33.6057,"41_1_1"
-93.8241,33.6099,"41_1_1"
-93.8353,33.6088,"41_1_1"
-93.8421,33.6193,"41_1_1"
-93.851,33.6139,"41_1_1"
-93.8587,33.6157,"41_1_1"
-93.8608,33.6278,"41_1_1"
-93.8721,33.6342,"41_1_1"
-93.8842,33.6271,"41_1_1"
-93.8965,33.6398,"41_1_1"
-93.9146,33.6284,"41_1_1"
-93.9117,33.6401,"41_1_1"
-93.9017,33.6474,"41_1_1"
-93.9154,33.6586,"41_1_1"
-93.9137,33.6634,"41_1_1"
-93.9312,33.6632,"41_1_1"
-93.9311,33.6541,"41_1_1"
-93.9405,33.6477,"41_1_1"
-93.9466,33.66,"41_1_1"
-93.9659,33.67,"41_1_1"
-93.9679,33.6774,"41_1_1"
-93.9607,33.6935,"41_1_1"
-93.9669,33.704,"41_1_1"
-93.9517,33.7065,"41_1_1"
-93.9562,33.7135,"41_1_1"
-93.9514,33.7213,"41_1_1"
-93.9537,33.7282,"41_1_1"
-93.9592,33.7279,"41_1_1"
-93.9588,33.714,"41_1_1"
-93.964,33.713,"41_1_1"
-93.9694,33.7281,"41_1_1"
-93.9631,33.7361,"41_1_1"
-93.9697,33.7399,"41_1_1"
-93.9595,33.7393,"41_1_1"
-93.9591,33.7343,"41_1_1"
-93.9528,33.7389,"41_1_1"
-93.9573,33.7509,"41_1_1"
-94.0418,33.7531,"41_1_1"
-94.0408,33.782,"41_1_1"
-94.0866,33.7832,"41_1_1"
-94.1205,33.7918,"41_1_1"
-94.1218,33.7852,"41_1_1"
-94.1337,33.7876,"41_1_1"
-94.1392,33.7803,"41_1_1"
-94.1503,33.792,"41_1_1"
-94.1547,33.7905,"41_1_1"
-94.1516,33.7847,"41_1_1"
-94.162,33.7841,"41_1_1"
-94.171,33.7957,"41_1_1"
-94.1744,33.7939,"41_1_1"
-94.17,33.7893,"41_1_1"
-94.188,33.7851,"41_1_1"
-94.183,33.8074,"41_1_1"
-94.1864,33.8119,"41_1_1"
-94.2111,33.8074,"41_1_1"
-94.2166,33.8025,"41_1_1"
-94.2208,33.8164,"41_1_1"
-94.2304,33.8011,"41_1_1"
-94.2503,33.8111,"41_1_1"
-94.2516,33.8181,"41_1_1"
-94.2677,33.817,"41_1_1"
-94.2808,33.8293,"41_1_1"
-94.303,33.8213,"41_1_1"
-94.3038,33.8253,"41_1_1"
-94.296,33.8285,"41_1_1"
-94.3055,33.8351,"41_1_1"
-94.3024,33.8532,"41_1_1"
-94.3269,33.8539,"41_1_1"
-94.3189,33.8605,"41_1_1"
-94.3351,33.8618,"41_1_1"
-94.3395,33.8707,"41_1_1"
-94.3343,33.8782,"41_1_1"
-94.3385,33.8822,"41_1_1"
-94.3723,33.8775,"41_1_1"
-94.374,33.8817,"41_1_1"
-94.3672,33.8809,"41_1_1"
-94.3616,33.8872,"41_1_1"
-94.3902,33.8963,"41_1_1"
-94.3853,33.9168,"41_1_1"
-94.3947,33.9181,"41_1_1"
-94.4,33.9258,"41_1_1"
-94.3875,33.9242,"41_1_1"
-94.3803,33.9372,"41_1_1"
-94.4078,33.9451,"41_1_1"
-93.7509,35.365,"42_1_1"
-93.7602,35.3774,"42_1_1"
-93.793,35.4009,"42_1_1"
-93.8068,35.43,"42_1_1"
-93.8101,35.3131,"42_1_1"
-93.9171,35.319,"42_1_1"
-93.9202,35.2294,"42_1_1"
-94.0283,35.2311,"42_1_1"
-94.0312,35.1409,"42_1_1"
-94.1393,35.1434,"42_1_1"
-94.1418,35.0557,"42_1_1"
-94.0737,35.054,"42_1_1"
-94.0743,35.0266,"42_1_1"
-93.7049,35.0197,"42_1_1"
-93.7044,35.0466,"42_1_1"
-93.7091,35.0468,"42_1_1"
-93.7067,35.1349,"42_1_1"
-93.6633,35.1338,"42_1_1"
-93.663,35.1482,"42_1_1"
-93.5299,35.1455,"42_1_1"
-93.5293,35.16,"42_1_1"
-93.5114,35.1597,"42_1_1"
-93.5112,35.1742,"42_1_1"
-93.4937,35.1738,"42_1_1"
-93.4938,35.1807,"42_1_1"
-93.484,35.1805,"42_1_1"
-93.4838,35.2018,"42_1_1"
-93.4752,35.2026,"42_1_1"
-93.4745,35.2097,"42_1_1"
-93.457,35.2085,"42_1_1"
-93.457,35.2158,"42_1_1"
-93.28,35.2125,"42_1_1"
-93.2783,35.3174,"42_1_1"
-93.3303,35.3417,"42_1_1"
-93.3636,35.3307,"42_1_1"
-93.4206,35.3281,"42_1_1"
-93.4222,35.3374,"42_1_1"
-93.3955,35.3486,"42_1_1"
-93.4156,35.3672,"42_1_1"
-93.4246,35.3892,"42_1_1"
-93.4278,35.4177,"42_1_1"
-93.4355,35.4279,"42_1_1"
-93.463,35.4241,"42_1_1"
-93.4805,35.4052,"42_1_1"
-93.4946,35.397,"42_1_1"
-93.509,35.3977,"42_1_1"
-93.5319,35.4093,"42_1_1"
-93.544,35.4024,"42_1_1"
-93.5715,35.3966,"42_1_1"
-93.5946,35.3837,"42_1_1"
-93.6407,35.3862,"42_1_1"
-93.6606,35.4039,"42_1_1"
-93.6699,35.4055,"42_1_1"
-93.6801,35.3858,"42_1_1"
-93.6921,35.3771,"42_1_1"
-93.7509,35.365,"42_1_1"
-91.9974,35.0643,"43_1_1"
-91.9968,35.0645,"43_1_1"
-91.9974,35.0648,"43_1_1"
-91.9974,35.0643,"43_1_1"
-92.0708,35.0117,"43_2_1"
-92.0781,34.7325,"43_2_1"
-92.0933,34.7111,"43_2_1"
-92.0987,34.6592,"43_2_1"
-92.1133,34.623,"43_2_1"
-92.0295,34.6214,"43_2_1"
-92.03,34.4894,"43_2_1"
-91.6754,34.4829,"43_2_1"
-91.6835,34.4928,"43_2_1"
-91.6794,34.4923,"43_2_1"
-91.6751,34.5133,"43_2_1"
-91.6383,34.5424,"43_2_1"
-91.633,34.553,"43_2_1"
-91.6364,34.5663,"43_2_1"
-91.6484,34.5699,"43_2_1"
-91.6519,34.5664,"43_2_1"
-91.6651,34.5799,"43_2_1"
-91.6598,34.6,"43_2_1"
-91.653,34.6022,"43_2_1"
-91.6404,34.6199,"43_2_1"
-91.641,34.634,"43_2_1"
-91.6635,34.647,"43_2_1"
-91.6756,34.6633,"43_2_1"
-91.6794,34.6617,"43_2_1"
-91.6892,34.6702,"43_2_1"
-91.7008,34.6721,"43_2_1"
-91.6936,34.9196,"43_2_1"
-91.8037,34.9215,"43_2_1"
-91.8025,35.0304,"43_2_1"
-91.8354,35.0306,"43_2_1"
-91.8521,35.0249,"43_2_1"
-91.8753,35.0236,"43_2_1"
-91.8947,35.033,"43_2_1"
-91.903,35.0277,"43_2_1"
-91.926,35.0466,"43_2_1"
-91.9494,35.0445,"43_2_1"
-91.962,35.0524,"43_2_1"
-91.9703,35.0496,"43_2_1"
-91.9964,35.064,"43_2_1"
-91.9964,35.0592,"43_2_1"
-92.0129,35.0764,"43_2_1"
-92.0501,35.0671,"43_2_1"
-92.0684,35.0753,"43_2_1"
-92.0765,35.0746,"43_2_1"
-92.0889,35.0647,"43_2_1"
-92.1033,35.0689,"43_2_1"
-92.1062,35.0654,"43_2_1"
-92.1185,35.0668,"43_2_1"
-92.1215,35.0123,"43_2_1"
-92.0708,35.0117,"43_2_1"
-92.0708,35.0117,"43_2_2"
-92.0713,35.0118,"43_2_2"
-92.0708,35.0118,"43_2_2"
-92.0708,35.0117,"43_2_2"
-93.9635,35.792,"44_1_1"
-93.9624,35.7922,"44_1_1"
-93.9634,35.7924,"44_1_1"
-93.9635,35.792,"44_1_1"
-93.6576,36.3031,"44_2_1"
-93.8691,36.3075,"44_2_1"
-93.8696,36.2349,"44_2_1"
-93.8878,36.235,"44_2_1"
-93.9442,36.0911,"44_2_1"
-93.9515,35.8398,"44_2_1"
-93.9518,35.8333,"44_2_1"
-93.9606,35.8333,"44_2_1"
-93.9629,35.7609,"44_2_1"
-93.9109,35.7598,"44_2_1"
-93.9106,35.7742,"44_2_1"
-93.5192,35.7635,"44_2_1"
-93.5171,35.8233,"44_2_1"
-93.5261,35.8236,"44_2_1"
-93.5236,35.8816,"44_2_1"
-93.506,35.8811,"44_2_1"
-93.5049,35.9252,"44_2_1"
-93.4869,35.9244,"44_2_1"
-93.4861,35.9533,"44_2_1"
-93.4683,35.9531,"44_2_1"
-93.468,35.9676,"44_2_1"
-93.4509,35.9674,"44_2_1"
-93.4456,36.0807,"44_2_1"
-93.4803,36.0813,"44_2_1"
-93.4795,36.1252,"44_2_1"
-93.5512,36.1263,"44_2_1"
-93.5507,36.155,"44_2_1"
-93.5855,36.1557,"44_2_1"
-93.5849,36.1857,"44_2_1"
-93.6116,36.1866,"44_2_1"
-93.6113,36.1977,"44_2_1"
-93.6201,36.2012,"44_2_1"
-93.6182,36.2589,"44_2_1"
-93.6417,36.2674,"44_2_1"
-93.6313,36.2778,"44_2_1"
-93.6396,36.2831,"44_2_1"
-93.6432,36.2779,"44_2_1"
-93.6487,36.2828,"44_2_1"
-93.6529,36.2766,"44_2_1"
-93.6635,36.276,"44_2_1"
-93.6642,36.2843,"44_2_1"
-93.6567,36.2873,"44_2_1"
-93.6576,36.3031,"44_2_1"
-92.5291,36.4986,"45_1_1"
-92.8542,36.4975,"45_1_1"
-92.8547,36.4646,"45_1_1"
-92.8612,36.4729,"45_1_1"
-92.8737,36.4757,"45_1_1"
-92.885,36.4907,"45_1_1"
-92.8907,36.1141,"45_1_1"
-92.8368,36.1138,"45_1_1"
-92.8378,36.0701,"45_1_1"
-92.4115,36.0628,"45_1_1"
-92.4092,36.1347,"45_1_1"
-92.4268,36.1348,"45_1_1"
-92.4264,36.1494,"45_1_1"
-92.4086,36.1494,"45_1_1"
-92.408,36.1584,"45_1_1"
-92.4132,36.1628,"45_1_1"
-92.4284,36.1638,"45_1_1"
-92.4259,36.1784,"45_1_1"
-92.4325,36.1685,"45_1_1"
-92.4418,36.1642,"45_1_1"
-92.4692,36.1818,"45_1_1"
-92.4791,36.1935,"45_1_1"
-92.4793,36.2014,"45_1_1"
-92.4588,36.2165,"45_1_1"
-92.4764,36.2274,"45_1_1"
-92.4713,36.256,"45_1_1"
-92.494,36.2563,"45_1_1"
-92.5208,36.2689,"45_1_1"
-92.5426,36.2629,"45_1_1"
-92.5431,36.2691,"45_1_1"
-92.5249,36.287,"45_1_1"
-92.5246,36.3004,"45_1_1"
-92.5475,36.3135,"45_1_1"
-92.5703,36.3056,"45_1_1"
-92.5747,36.3078,"45_1_1"
-92.5707,36.3227,"45_1_1"
-92.5602,36.335,"45_1_1"
-92.5325,36.3305,"45_1_1"
-92.5296,36.3485,"45_1_1"
-92.5786,36.3422,"45_1_1"
-92.5947,36.3537,"45_1_1"
-92.5923,36.3589,"45_1_1"
-92.5526,36.3794,"45_1_1"
-92.5496,36.3869,"45_1_1"
-92.5332,36.3866,"45_1_1"
-92.5291,36.4986,"45_1_1"
-93.8056,33.0227,"46_1_1"
-93.8073,33.0232,"46_1_1"
-93.8056,33.0225,"46_1_1"
-93.8056,33.0227,"46_1_1"
-93.805,33.0257,"46_2_1"
-93.8058,33.0259,"46_2_1"
-93.8048,33.0254,"46_2_1"
-93.805,33.0257,"46_2_1"
-93.8053,33.0263,"46_3_1"
-93.8058,33.0265,"46_3_1"
-93.8058,33.0264,"46_3_1"
-93.8053,33.0263,"46_3_1"
-93.8284,33.049,"46_4_1"
-93.8296,33.0463,"46_4_1"
-93.8298,33.0371,"46_4_1"
-93.8272,33.0329,"46_4_1"
-93.8201,33.0297,"46_4_1"
-93.8294,33.0374,"46_4_1"
-93.8284,33.049,"46_4_1"
-93.816,33.1343,"46_5_1"
-93.822,33.1522,"46_5_1"
-93.8281,33.1479,"46_5_1"
-93.816,33.1343,"46_5_1"
-93.816,33.6108,"46_6_1"
-93.8233,33.613,"46_6_1"
-93.8245,33.6057,"46_6_1"
-93.8315,33.6028,"46_6_1"
-93.8554,33.611,"46_6_1"
-93.8663,33.6095,"46_6_1"
-93.866,33.596,"46_6_1"
-93.8752,33.5911,"46_6_1"
-93.8908,33.5919,"46_6_1"
-93.8954,33.5739,"46_6_1"
-93.9012,33.5695,"46_6_1"
-93.9195,33.5817,"46_6_1"
-93.9325,33.5818,"46_6_1"
-93.9409,33.572,"46_6_1"
-93.9347,33.5551,"46_6_1"
-93.9403,33.5475,"46_6_1"
-93.954,33.5516,"46_6_1"
-93.9633,33.565,"46_6_1"
-93.963,33.5777,"46_6_1"
-93.9741,33.5807,"46_6_1"
-93.9777,33.5759,"46_6_1"
-93.9715,33.5516,"46_6_1"
-93.9831,33.5341,"46_6_1"
-93.9989,33.5403,"46_6_1"
-93.9912,33.5549,"46_6_1"
-93.9973,33.5638,"46_6_1"
-94.0101,33.5651,"46_6_1"
-94.0234,33.5563,"46_6_1"
-94.0434,33.5518,"46_6_1"
-94.043,33.0192,"46_6_1"
-93.8048,33.0194,"46_6_1"
-93.8278,33.033,"46_6_1"
-93.8297,33.036,"46_6_1"
-93.8305,33.0387,"46_6_1"
-93.8285,33.0595,"46_6_1"
-93.8568,33.0838,"46_6_1"
-93.8612,33.0923,"46_6_1"
-93.8583,33.0896,"46_6_1"
-93.8545,33.1029,"46_6_1"
-93.8524,33.141,"46_6_1"
-93.8458,33.1477,"46_6_1"
-93.8293,33.1479,"46_6_1"
-93.8172,33.1579,"46_6_1"
-93.7974,33.1652,"46_6_1"
-93.7882,33.1606,"46_6_1"
-93.7861,33.1443,"46_6_1"
-93.7803,33.1403,"46_6_1"
-93.7738,33.1411,"46_6_1"
-93.7773,33.1581,"46_6_1"
-93.7731,33.1657,"46_6_1"
-93.7579,33.1651,"46_6_1"
-93.7401,33.1535,"46_6_1"
-93.7341,33.1556,"46_6_1"
-93.7318,33.1621,"46_6_1"
-93.7377,33.1667,"46_6_1"
-93.7597,33.168,"46_6_1"
-93.7616,33.1805,"46_6_1"
-93.7506,33.1837,"46_6_1"
-93.7285,33.1702,"46_6_1"
-93.7239,33.1794,"46_6_1"
-93.7331,33.1874,"46_6_1"
-93.7365,33.1857,"46_6_1"
-93.7456,33.1988,"46_6_1"
-93.739,33.2107,"46_6_1"
-93.6991,33.2275,"46_6_1"
-93.7279,33.2217,"46_6_1"
-93.7265,33.2352,"46_6_1"
-93.7025,33.2458,"46_6_1"
-93.702,33.2502,"46_6_1"
-93.7056,33.2575,"46_6_1"
-93.7264,33.2684,"46_6_1"
-93.7306,33.2774,"46_6_1"
-93.7183,33.29,"46_6_1"
-93.702,33.2742,"46_6_1"
-93.6835,33.2832,"46_6_1"
-93.6831,33.2961,"46_6_1"
-93.6994,33.3126,"46_6_1"
-93.6922,33.3193,"46_6_1"
